convoID,ambientVariant,processedVolume,technology,model,wer,S,D,I,S_med,D_med,I_med,mwer
34109458,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.09480122324159021,57,4,27,1,1,3,0.07352941176470588
34115953,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.6003694581280788,176,133,10,28,14,0,0.42857142857142855
34115953,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.3078817733990148,189,74,28,16,4,0,0.20408163265306123
34115953,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.17118226600985223,145,28,33,12,1,0,0.1326530612244898
34115953,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.1354679802955665,130,15,33,9,0,0,0.09183673469387756
34115953,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.12992610837438423,118,13,30,9,0,0,0.09183673469387756
34115953,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.7604679802955665,133,141,5,27,31,0,0.5918367346938775
34115953,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.3977832512315271,197,122,25,20,12,1,0.336734693877551
34115953,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.2025862068965517,161,56,33,12,2,1,0.15306122448979592
34115953,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.1416256157635468,129,26,32,7,0,1,0.08163265306122448
34115953,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.125,119,15,26,10,0,0,0.10204081632653061
34115953,talking,-15dBFS,vosk,vosk-model-de-0.21,0.5166256157635468,196,100,32,20,8,0,0.2857142857142857
34115953,talking,-20dBFS,vosk,vosk-model-de-0.21,0.2580049261083744,177,52,44,9,5,0,0.14285714285714285
34115953,talking,-25dBFS,vosk,vosk-model-de-0.21,0.15886699507389163,141,22,39,8,1,2,0.11224489795918367
34115953,talking,-30dBFS,vosk,vosk-model-de-0.21,0.13054187192118227,124,14,32,8,1,0,0.09183673469387756
34115953,talking,-35dBFS,vosk,vosk-model-de-0.21,0.1336206896551724,115,15,30,9,1,0,0.10204081632653061
34115953,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.31342364532019706,177,77,33,14,9,0,0.23469387755102042
34115953,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.21366995073891626,147,37,38,6,5,0,0.11224489795918367
34115953,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.1748768472906404,142,20,40,10,1,0,0.11224489795918367
34115953,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.1520935960591133,127,17,34,8,0,0,0.08163265306122448
34115953,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.13177339901477833,112,14,33,9,0,0,0.09183673469387756
34278605,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.44384739387426114,149,139,12,35,19,0,0.45
34278605,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.1950564212788823,128,64,29,14,8,0,0.18333333333333332
34278605,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.10585706609349813,81,20,29,6,2,0,0.06666666666666667
34278605,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.092423428264374,76,9,34,4,0,1,0.041666666666666664
34278605,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.08758731864588931,69,8,35,4,0,1,0.041666666666666664
34278605,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.614185921547555,164,168,6,26,36,0,0.5166666666666667
34278605,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.25792584631918325,150,106,25,18,12,0,0.25
34278605,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.13970983342289092,104,32,28,9,5,2,0.13333333333333333
34278605,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.10800644814615798,81,15,33,7,1,1,0.075
34278605,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.09296077377753896,73,11,35,5,0,1,0.05
34278605,talking,-15dBFS,vosk,vosk-model-de-0.21,0.40247178936055883,193,85,58,33,7,2,0.35
34278605,talking,-20dBFS,vosk,vosk-model-de-0.21,0.17571198280494357,126,46,42,9,6,0,0.125
34278605,talking,-25dBFS,vosk,vosk-model-de-0.21,0.09833422890918861,86,17,31,4,0,1,0.041666666666666664
34278605,talking,-30dBFS,vosk,vosk-model-de-0.21,0.08812466415905428,77,13,30,3,0,0,0.025
34278605,talking,-35dBFS,vosk,vosk-model-de-0.21,0.08275120902740463,68,8,34,3,0,1,0.03333333333333333
34278605,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.24664159054271897,123,66,29,13,14,1,0.23333333333333334
34278605,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.15797958087049974,93,32,39,6,9,3,0.15
34278605,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.12896292315959162,83,16,39,6,6,1,0.10833333333333334
34278605,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.11445459430413756,82,15,36,6,4,2,0.1
34278605,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.10209564750134337,71,8,39,3,1,2,0.05
34392346,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.6484088127294981,261,296,17,14,25,0,0.42857142857142855
34392346,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.3017135862913097,337,162,100,6,5,2,0.14285714285714285
34392346,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.1759485924112607,297,48,113,1,0,4,0.054945054945054944
34392346,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.1438188494492044,264,18,112,1,0,3,0.04395604395604396
34392346,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.13219094247246022,243,13,111,1,0,4,0.054945054945054944
34392346,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.8497552019583844,198,247,0,23,30,0,0.5824175824175825
34392346,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.4975520195838433,390,261,78,17,13,2,0.3516483516483517
34392346,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.24173806609547124,349,81,123,4,0,3,0.07692307692307693
34392346,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.17472460220318237,302,33,112,2,0,7,0.0989010989010989
34392346,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.14657282741738067,263,7,112,2,0,3,0.054945054945054944
34392346,talking,-15dBFS,vosk,vosk-model-de-0.21,0.5835373317013464,414,248,72,24,8,2,0.37362637362637363
34392346,talking,-20dBFS,vosk,vosk-model-de-0.21,0.2729498164014688,355,104,124,4,3,3,0.10989010989010989
34392346,talking,-25dBFS,vosk,vosk-model-de-0.21,0.16768665850673195,288,30,122,4,0,3,0.07692307692307693
34392346,talking,-30dBFS,vosk,vosk-model-de-0.21,0.14045287637698897,256,9,117,2,0,2,0.04395604395604396
34392346,talking,-35dBFS,vosk,vosk-model-de-0.21,0.13402692778457773,245,7,115,1,0,2,0.03296703296703297
34392346,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.3619951040391677,345,171,92,11,9,3,0.25274725274725274
34392346,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.23408812729498163,311,66,112,6,4,3,0.14285714285714285
34392346,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.18023255813953487,264,33,108,3,2,3,0.08791208791208792
34392346,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.15850673194614442,247,22,114,1,2,4,0.07692307692307693
34392346,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.13341493268053856,236,8,114,1,0,4,0.054945054945054944
34401029,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.4648648648648649,163,106,16,15,10,0,0.33783783783783783
34401029,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.24564564564564564,157,62,24,4,4,0,0.10810810810810811
34401029,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.15675675675675677,134,22,27,1,1,1,0.04054054054054054
34401029,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.12852852852852853,121,11,24,0,1,1,0.02702702702702703
34401029,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.12252252252252252,113,10,26,0,1,1,0.02702702702702703
34401029,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.6246246246246246,162,134,9,17,20,0,0.5
34401029,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.3033033033033033,166,91,26,10,4,0,0.1891891891891892
34401029,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.18138138138138138,143,39,26,2,1,1,0.05405405405405406
34401029,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.13453453453453454,124,15,24,0,1,1,0.02702702702702703
34401029,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.12672672672672672,116,9,27,1,1,1,0.04054054054054054
34401029,talking,-15dBFS,vosk,vosk-model-de-0.21,0.3981981981981982,182,83,40,11,9,0,0.2702702702702703
34401029,talking,-20dBFS,vosk,vosk-model-de-0.21,0.1921921921921922,149,52,26,2,4,1,0.0945945945945946
34401029,talking,-25dBFS,vosk,vosk-model-de-0.21,0.12552552552552554,121,23,28,0,2,2,0.05405405405405406
34401029,talking,-30dBFS,vosk,vosk-model-de-0.21,0.1063063063063063,112,9,25,0,1,1,0.02702702702702703
34401029,talking,-35dBFS,vosk,vosk-model-de-0.21,0.1015015015015015,111,7,24,0,1,1,0.02702702702702703
34401029,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.27387387387387385,157,67,28,1,8,2,0.14864864864864866
34401029,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.1837837837837838,132,28,22,2,4,1,0.0945945945945946
34401029,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.14714714714714713,120,15,24,0,2,1,0.04054054054054054
34401029,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.13453453453453454,117,11,26,0,1,1,0.02702702702702703
34401029,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.12072072072072072,110,8,25,1,0,1,0.02702702702702703
34447197,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.5294117647058824,140,138,7,9,20,0,0.32222222222222224
34447197,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.25255754475703324,125,77,10,14,3,0,0.18888888888888888
34447197,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.13810741687979539,102,26,12,6,0,0,0.06666666666666667
34447197,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.11317135549872123,88,18,13,6,0,0,0.06666666666666667
34447197,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.1010230179028133,79,14,15,6,0,0,0.06666666666666667
34447197,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.7448849104859335,113,127,4,16,30,1,0.5222222222222223
34447197,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.38491048593350385,155,122,13,16,7,0,0.25555555555555554
34447197,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.19373401534526855,121,51,14,9,1,0,0.1111111111111111
34447197,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.14130434782608695,102,24,18,7,0,0,0.07777777777777778
34447197,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.10677749360613811,77,21,14,7,0,0,0.07777777777777778
34447197,talking,-15dBFS,vosk,vosk-model-de-0.21,0.4622762148337596,156,98,34,16,6,0,0.24444444444444444
34447197,talking,-20dBFS,vosk,vosk-model-de-0.21,0.23273657289002558,130,66,20,9,3,1,0.14444444444444443
34447197,talking,-25dBFS,vosk,vosk-model-de-0.21,0.1374680306905371,93,31,22,6,1,0,0.07777777777777778
34447197,talking,-30dBFS,vosk,vosk-model-de-0.21,0.10613810741687979,78,17,15,5,0,0,0.05555555555555555
34447197,talking,-35dBFS,vosk,vosk-model-de-0.21,0.09271099744245524,72,14,15,6,0,0,0.06666666666666667
34447197,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.32289002557544755,141,83,13,11,10,0,0.23333333333333334
34447197,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.21099744245524296,116,47,18,12,1,0,0.14444444444444443
34447197,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.14578005115089515,95,32,16,8,1,0,0.1
34447197,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.1118925831202046,81,21,14,7,0,0,0.07777777777777778
34447197,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.09143222506393862,80,12,16,5,0,0,0.05555555555555555
34471332,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.5560314061384726,151,120,8,15,17,0,0.47761194029850745
34471332,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.25624553890078516,149,59,15,15,4,0,0.2835820895522388
34471332,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.16416845110635261,125,30,12,10,2,1,0.19402985074626866
34471332,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.11634546752319772,100,12,16,4,0,1,0.07462686567164178
34471332,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.09992862241256245,90,9,16,4,0,1,0.07462686567164178
34471332,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.7244825124910778,131,134,7,17,21,0,0.5671641791044776
34471332,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.3718772305496074,158,80,11,10,6,1,0.2537313432835821
34471332,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.20057102069950036,142,46,12,9,2,0,0.16417910447761194
34471332,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.13704496788008566,104,18,12,5,2,0,0.1044776119402985
34471332,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.11634546752319772,95,12,18,6,1,1,0.11940298507462686
34471332,talking,-15dBFS,vosk,vosk-model-de-0.21,0.4760885082084226,182,74,28,14,12,0,0.3880597014925373
34471332,talking,-20dBFS,vosk,vosk-model-de-0.21,0.20985010706638116,134,39,25,10,5,0,0.22388059701492538
34471332,talking,-25dBFS,vosk,vosk-model-de-0.21,0.13133476088508209,99,17,15,7,0,0,0.1044776119402985
34471332,talking,-30dBFS,vosk,vosk-model-de-0.21,0.10349750178443969,95,13,16,5,0,1,0.08955223880597014
34471332,talking,-35dBFS,vosk,vosk-model-de-0.21,0.09064953604568166,86,7,14,4,0,1,0.07462686567164178
34471332,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.3426124197002141,158,78,15,17,7,1,0.373134328358209
34471332,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.20699500356887937,127,37,12,8,3,0,0.16417910447761194
34471332,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.16345467523197715,105,18,14,8,0,1,0.13432835820895522
34471332,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.15488936473947182,99,16,19,5,0,1,0.08955223880597014
34471332,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.11420413990007137,96,11,16,5,0,1,0.08955223880597014
34471703,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.5377049180327869,193,143,25,28,22,0,0.45045045045045046
34471703,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.26557377049180325,173,69,51,10,7,1,0.16216216216216217
34471703,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.15956284153005465,136,17,54,5,2,2,0.08108108108108109
34471703,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.14754098360655737,131,9,61,4,2,4,0.09009009009009009
34471703,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.1453551912568306,128,6,64,2,2,5,0.08108108108108109
34471703,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.6737704918032786,174,170,13,23,32,1,0.5045045045045045
34471703,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.34590163934426227,196,117,38,22,12,2,0.32432432432432434
34471703,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.18797814207650274,164,36,56,10,2,6,0.16216216216216217
34471703,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.15245901639344261,136,12,60,2,2,4,0.07207207207207207
34471703,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.15136612021857923,133,9,64,2,2,5,0.08108108108108109
34471703,talking,-15dBFS,vosk,vosk-model-de-0.21,0.42568306010928963,237,90,60,19,9,1,0.26126126126126126
34471703,talking,-20dBFS,vosk,vosk-model-de-0.21,0.20491803278688525,169,40,70,7,3,3,0.11711711711711711
34471703,talking,-25dBFS,vosk,vosk-model-de-0.21,0.13879781420765028,133,12,65,2,1,3,0.05405405405405406
34471703,talking,-30dBFS,vosk,vosk-model-de-0.21,0.13114754098360656,123,7,64,3,1,5,0.08108108108108109
34471703,talking,-35dBFS,vosk,vosk-model-de-0.21,0.13387978142076504,124,7,65,4,1,5,0.09009009009009009
34471703,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.2890710382513661,161,78,53,12,10,1,0.2072072072072072
34471703,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.19398907103825136,138,29,56,7,4,3,0.12612612612612611
34471703,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.17595628415300546,141,19,67,3,3,3,0.08108108108108109
34471703,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.153551912568306,124,14,67,3,2,5,0.09009009009009009
34471703,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.14918032786885246,129,7,69,3,2,5,0.09009009009009009
34598812,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.6065375302663438,157,146,6,21,23,2,0.5679012345679012
34598812,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.30447941888619856,177,78,35,12,6,11,0.35802469135802467
34598812,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.17191283292978207,138,25,32,5,0,11,0.19753086419753085
34598812,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.14648910411622276,116,11,34,4,1,10,0.18518518518518517
34598812,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.13922518159806296,108,8,32,3,1,10,0.1728395061728395
34598812,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.8050847457627118,107,132,0,13,33,0,0.5679012345679012
34598812,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.4612590799031477,178,112,18,17,10,4,0.38271604938271603
34598812,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.22094430992736078,154,50,36,8,4,9,0.25925925925925924
34598812,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.1549636803874092,125,24,35,5,1,11,0.20987654320987653
34598812,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.137409200968523,108,15,36,5,0,11,0.19753086419753085
34598812,talking,-15dBFS,vosk,vosk-model-de-0.21,0.576271186440678,189,104,37,16,9,6,0.38271604938271603
34598812,talking,-20dBFS,vosk,vosk-model-de-0.21,0.2566585956416465,164,61,51,7,0,10,0.20987654320987653
34598812,talking,-25dBFS,vosk,vosk-model-de-0.21,0.15314769975786924,121,21,43,5,0,11,0.19753086419753085
34598812,talking,-30dBFS,vosk,vosk-model-de-0.21,0.13619854721549637,112,10,40,3,0,11,0.1728395061728395
34598812,talking,-35dBFS,vosk,vosk-model-de-0.21,0.12772397094430993,103,7,40,3,0,11,0.1728395061728395
34598812,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.3553268765133172,164,84,26,13,8,8,0.35802469135802467
34598812,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.23123486682808717,151,38,36,6,3,11,0.24691358024691357
34598812,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.17130750605326878,126,18,39,5,1,11,0.20987654320987653
34598812,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.1410411622276029,116,12,40,4,0,11,0.18518518518518517
34598812,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.12953995157384987,106,9,42,3,0,11,0.1728395061728395
34680606,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.5247678018575851,135,102,11,9,11,0,0.4
34680606,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.2476780185758514,112,55,29,4,0,0,0.08
34680606,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.14318885448916407,84,15,29,2,0,1,0.06
34680606,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.11377708978328173,68,7,32,1,0,1,0.04
34680606,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.10603715170278638,63,6,31,1,0,2,0.06
34680606,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.7205882352941176,103,98,8,12,19,0,0.62
34680606,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.3444272445820433,135,80,26,6,3,3,0.24
34680606,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.17879256965944273,93,32,27,3,0,1,0.08
34680606,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.11222910216718267,68,11,25,1,0,2,0.06
34680606,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.09674922600619196,57,8,26,1,0,2,0.06
34680606,talking,-15dBFS,vosk,vosk-model-de-0.21,0.4613003095975232,156,63,40,14,3,2,0.38
34680606,talking,-20dBFS,vosk,vosk-model-de-0.21,0.2020123839009288,102,26,37,3,0,3,0.12
34680606,talking,-25dBFS,vosk,vosk-model-de-0.21,0.11919504643962849,69,10,30,1,0,2,0.06
34680606,talking,-30dBFS,vosk,vosk-model-de-0.21,0.0998452012383901,63,8,23,1,0,2,0.06
34680606,talking,-35dBFS,vosk,vosk-model-de-0.21,0.09829721362229102,59,8,27,0,0,2,0.04
34680606,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.28560371517027866,116,53,25,8,2,1,0.22
34680606,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.18808049535603716,88,21,32,1,0,3,0.08
34680606,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.15712074303405574,79,15,34,2,0,2,0.08
34680606,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.12616099071207432,67,9,31,2,0,2,0.08
34680606,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.11996904024767802,60,7,30,2,0,2,0.08
34730377,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.6051682692307693,173,143,14,19,29,0,0.44036697247706424
34730377,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.2824519230769231,175,86,36,14,6,1,0.1926605504587156
34730377,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.18689903846153846,137,31,52,8,0,1,0.08256880733944955
34730377,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.14122596153846154,117,15,55,5,0,2,0.06422018348623854
34730377,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.13762019230769232,121,9,54,4,0,2,0.05504587155963303
34730377,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.8215144230769231,123,123,2,24,41,0,0.5963302752293578
34730377,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.45853365384615385,209,125,29,25,10,2,0.3394495412844037
34730377,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.23076923076923078,158,57,42,8,1,4,0.11926605504587157
34730377,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.1580528846153846,135,25,47,4,0,2,0.05504587155963303
34730377,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.13641826923076922,121,13,49,2,0,2,0.03669724770642202
34730377,talking,-15dBFS,vosk,vosk-model-de-0.21,0.5558894230769231,196,132,33,26,16,0,0.3853211009174312
34730377,talking,-20dBFS,vosk,vosk-model-de-0.21,0.2698317307692308,170,53,60,16,3,1,0.1834862385321101
34730377,talking,-25dBFS,vosk,vosk-model-de-0.21,0.16165865384615385,131,19,48,5,1,3,0.08256880733944955
34730377,talking,-30dBFS,vosk,vosk-model-de-0.21,0.13221153846153846,110,9,47,2,0,1,0.027522935779816515
34730377,talking,-35dBFS,vosk,vosk-model-de-0.21,0.1328125,111,9,52,2,0,2,0.03669724770642202
34730377,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.3467548076923077,178,87,38,20,5,3,0.25688073394495414
34730377,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.23016826923076922,144,40,47,7,2,3,0.11009174311926606
34730377,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.18269230769230768,133,22,59,4,1,3,0.07339449541284404
34730377,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.15865384615384615,130,15,52,3,0,4,0.06422018348623854
34730377,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.13581730769230768,111,9,53,2,0,4,0.05504587155963303
34754613,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.480955088118249,192,145,17,21,23,0,0.34108527131782945
34754613,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.18590108015918136,145,46,37,13,7,0,0.15503875968992248
34754613,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.14098919840818647,103,27,36,11,5,0,0.12403100775193798
34754613,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.11995451961341672,95,12,38,10,2,0,0.09302325581395349
34754613,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.11256395679363275,87,8,37,10,1,0,0.08527131782945736
34754613,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.6213757816941444,183,175,11,24,41,1,0.5116279069767442
34754613,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.28880045480386585,176,92,29,23,13,1,0.2868217054263566
34754613,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.15520181921546333,110,39,35,18,5,0,0.17829457364341086
34754613,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.1318931210915293,108,17,33,15,5,0,0.15503875968992248
34754613,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.1273450824332007,106,14,34,13,4,1,0.13953488372093023
34754613,talking,-15dBFS,vosk,vosk-model-de-0.21,0.40022740193291645,200,101,56,26,10,1,0.2868217054263566
34754613,talking,-20dBFS,vosk,vosk-model-de-0.21,0.18078453666856167,124,34,49,14,6,2,0.17054263565891473
34754613,talking,-25dBFS,vosk,vosk-model-de-0.21,0.13416714042069358,108,10,44,14,3,1,0.13953488372093023
34754613,talking,-30dBFS,vosk,vosk-model-de-0.21,0.12052302444570778,97,10,38,13,2,1,0.12403100775193798
34754613,talking,-35dBFS,vosk,vosk-model-de-0.21,0.11597498578737919,92,9,36,13,3,1,0.13178294573643412
34754613,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.24559408754974418,132,60,40,18,10,0,0.21705426356589147
34754613,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.17907902217168845,116,31,32,14,7,0,0.16279069767441862
34754613,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.15520181921546333,103,24,37,14,4,0,0.13953488372093023
34754613,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.13416714042069358,102,16,38,15,4,1,0.15503875968992248
34754613,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.12279704377487209,98,14,37,13,4,1,0.13953488372093023
34817775,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.5710363761153054,130,142,6,16,23,0,0.4875
34817775,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.2553191489361702,128,69,23,11,5,0,0.2
